0,0,0
0.02,0,0
0.040000000000000001,0,0
0.059999999999999998,0,0
0.080000000000000002,0,0
0.10000000000000001,0,0
0.12,0,0
0.13999999999999999,0,0
0.15999999999999998,0,0
0.17999999999999997,0,0
0.19999999999999996,0,0
0.21999999999999995,0,0
0.23999999999999994,0,0
0.25999999999999995,0,0
0.27999999999999997,0,0
0.29999999999999999,0,0
0.32000000000000001,0,0
0.34000000000000002,0,0
0.35999999999999999,0,0
0.38,0,0
0.40000000000000002,0,0
0.41999999999999998,0,0
0.44,0,0
0.46000000000000002,0,0
0.47999999999999998,0,0
0.5,0,0
0.52000000000000002,0,0
0.54000000000000004,0,0
0.56000000000000005,0,0
0.57999999999999996,0,0
0.59999999999999998,0,0
0.62,0,0
0.64000000000000001,0,0
0.66000000000000003,0,0
0.68000000000000005,0,0
0.70000000000000007,0,0
0.71999999999999997,0,0
0.73999999999999999,0,0
0.76000000000000001,0,0
0.78000000000000003,0,0
0.80000000000000004,0,0
0.82000000000000006,0,0
0.83999999999999997,0,0
0.85999999999999999,0,0
0.88,0,0
0.90000000000000002,0,0
0.92000000000000004,0,0
0.94000000000000006,0,0
0.95999999999999996,0,0
0.97999999999999998,0,0
1,0.86267009555387364,0
1.02,0.93603101706554226,0
1.04,1.0093919385772101,0
1.0600000000000001,1.0484408726597882,0.02932551319648094
1.0800000000000001,1.073363294259468,0.068426197458455518
1.1000000000000001,1.1004188026441679,0.10263929618768329
1.1200000000000001,1.1357742596087148,0.1270772238514174
1.1400000000000001,1.1688887304567026,0.15151515151515152
1.1599999999999999,1.15973156318753,0.2101661779081134
1.1799999999999999,1.1852266812392198,0.23460410557184752
1.2,1.2084808131743512,0.25904203323558161
1.22,1.2066193007068626,0.30303030303030304
1.24,1.2178800069441129,0.33235581622678395
1.26,1.2321701944130075,0.3567937438905181
1.28,1.2156260729077699,0.40566959921798629
1.3,1.2117559728839586,0.43988269794721407
1.3200000000000001,1.2276231505830251,0.45454545454545453
